Country,Year,Value,source,iso3c
Co,2003,5.5678482727478,FigureS-7a_b,NA
Co,2004,5.0253081235672,FigureS-7a_b,NA
Co,2005,4.62753439536568,FigureS-7a_b,NA
Co,2006,4.77336366818341,FigureS-7a_b,NA
Co,2007,5.18652725327978,FigureS-7a_b,NA
Co,2008,4.05713951173819,FigureS-7a_b,NA
Co,2009,3.99631442973027,FigureS-7a_b,NA
Co,2010,4.46836268754077,FigureS-7a_b,NA
Co,2011,4.38387949561612,FigureS-7a_b,NA
Co,2012,4.624959323137,FigureS-7a_b,NA
Co,2013,4.52307435533673,FigureS-7a_b,NA
Co,2014,4.42634380260853,FigureS-7a_b,NA
Co,2015,4.22081591140242,FigureS-7a_b,NA
Co,2016,4.81464921551093,FigureS-7a_b,NA
Co,2017,5.09345704440894,FigureS-7a_b,NA
Co,2018,5.52005012531328,FigureS-7a_b,NA
Co,2019,5.24764150943396,FigureS-7a_b,NA
Co,2020,5.78099422762126,FigureS-7a_b,NA
Co,2021,6.08776336931677,FigureS-7a_b,NA
Co,2022,5.683121446524,FigureS-7a_b,NA
Cu,1996,3.90428538096596,FigureS-7a_b,NA
Cu,1997,3.78922728048572,FigureS-7a_b,NA
Cu,1998,4.18077719576075,FigureS-7a_b,NA
Cu,1999,4.00753093060785,FigureS-7a_b,NA
Cu,2000,5.17262472778879,FigureS-7a_b,NA
Cu,2001,6.4273070851074,FigureS-7a_b,NA
Cu,2002,6.00649350649351,FigureS-7a_b,NA
Cu,2003,6.92481372770377,FigureS-7a_b,NA
Cu,2004,7.04995800894296,FigureS-7a_b,NA
Cu,2005,6.42876538740043,FigureS-7a_b,NA
Cu,2006,6.94784739236962,FigureS-7a_b,NA
Cu,2007,7.24498482897121,FigureS-7a_b,NA
Cu,2008,6.29159104658197,FigureS-7a_b,NA
Cu,2009,6.48407436180015,FigureS-7a_b,NA
Cu,2010,7.2368673496796,FigureS-7a_b,NA
Cu,2011,6.76505829323494,FigureS-7a_b,NA
Cu,2012,6.25813537260007,FigureS-7a_b,NA
Cu,2013,6.68780772761412,FigureS-7a_b,NA
Cu,2014,6.88183379529648,FigureS-7a_b,NA
Cu,2015,6.92356951821298,FigureS-7a_b,NA
Cu,2016,6.73725713356638,FigureS-7a_b,NA
Cu,2017,7.55741207722959,FigureS-7a_b,NA
Cu,2018,7.51044277360067,FigureS-7a_b,NA
Cu,2019,8.15363881401617,FigureS-7a_b,NA
Cu,2020,7.82932713018006,FigureS-7a_b,NA
Cu,2021,7.38905107837147,FigureS-7a_b,NA
Cu,2022,8.22576315853688,FigureS-7a_b,NA
Ni,1996,3.72799626681876,FigureS-7a_b,NA
Ni,1997,3.43322523225476,FigureS-7a_b,NA
Ni,1998,3.26958216591546,FigureS-7a_b,NA
Ni,1999,3.03437820920338,FigureS-7a_b,NA
Ni,2000,4.48016834275368,FigureS-7a_b,NA
Ni,2001,4.60938621250538,FigureS-7a_b,NA
Ni,2002,4.77366836062488,FigureS-7a_b,NA
Ni,2003,5.62429442312034,FigureS-7a_b,NA
Ni,2004,5.02303833670018,FigureS-7a_b,NA
Ni,2005,5.2928131788559,FigureS-7a_b,NA
Ni,2006,4.86305565278264,FigureS-7a_b,NA
Ni,2007,6.05531422584096,FigureS-7a_b,NA
Ni,2008,4.52939913744316,FigureS-7a_b,NA
Ni,2009,4.90686708460552,FigureS-7a_b,NA
Ni,2010,4.94416944860136,FigureS-7a_b,NA
Ni,2011,5.3101047946899,FigureS-7a_b,NA
Ni,2012,4.8120728929385,FigureS-7a_b,NA
Ni,2013,4.94200116832179,FigureS-7a_b,NA
Ni,2014,5.22556838471611,FigureS-7a_b,NA
Ni,2015,5.1418239349079,FigureS-7a_b,NA
Ni,2016,5.59507357125437,FigureS-7a_b,NA
Ni,2017,5.87499278138174,FigureS-7a_b,NA
Ni,2018,5.93358395989975,FigureS-7a_b,NA
Ni,2019,5.98045822102426,FigureS-7a_b,NA
Ni,2020,5.69483932109934,FigureS-7a_b,NA
Ni,2021,5.79129608255822,FigureS-7a_b,NA
Ni,2022,6.16871233010419,FigureS-7a_b,NA
Mo,1996,3.33912322090582,FigureS-7a_b,NA
Mo,1997,3.27716953987954,FigureS-7a_b,NA
Mo,1998,3.21841880862468,FigureS-7a_b,NA
Mo,1999,3.05393906792508,FigureS-7a_b,NA
Mo,2000,3.35706770412782,FigureS-7a_b,NA
Mo,2001,3.9109218772425,FigureS-7a_b,NA
Mo,2002,3.55260681347638,FigureS-7a_b,NA
Mo,2003,3.50417701512757,FigureS-7a_b,NA
Mo,2004,3.00746759879247,FigureS-7a_b,NA
Mo,2005,3.03901158580739,FigureS-7a_b,NA
Mo,2006,3.56361568078404,FigureS-7a_b,NA
Mo,2007,3.32016327956168,FigureS-7a_b,NA
Mo,2008,2.33397732373202,FigureS-7a_b,NA
Mo,2009,2.51847301765099,FigureS-7a_b,NA
Mo,2010,2.23130348029623,FigureS-7a_b,NA
Mo,2011,1.83343159816657,FigureS-7a_b,NA
Mo,2012,2.10706150341686,FigureS-7a_b,NA
Mo,2013,2.04122506884753,FigureS-7a_b,NA
Mo,2014,1.70387878993997,FigureS-7a_b,NA
Mo,2015,2.12453384563227,FigureS-7a_b,NA
Mo,2016,1.90431672221771,FigureS-7a_b,NA
Mo,2017,1.5630714739456,FigureS-7a_b,NA
Mo,2018,2.1031746031746,FigureS-7a_b,NA
Mo,2019,1.77729110512129,FigureS-7a_b,NA
Mo,2020,1.59171189799259,FigureS-7a_b,NA
Mo,2021,1.39633828954217,FigureS-7a_b,NA
Mo,2022,1.32012395988385,FigureS-7a_b,NA
Br,1996,3.08765198454878,FigureS-7a_b,NA
Br,1997,3.011387188803,FigureS-7a_b,NA
Br,1998,2.40467779266659,FigureS-7a_b,NA
Br,1999,2.46466819893393,FigureS-7a_b,NA
Br,2000,2.85301818003866,FigureS-7a_b,NA
Br,2001,3.09046548342343,FigureS-7a_b,NA
Br,2002,3.08441558441558,FigureS-7a_b,NA
Br,2003,3.19033641905622,FigureS-7a_b,NA
Br,2004,3.0460539755317,FigureS-7a_b,NA
Br,2005,3.45085083272991,FigureS-7a_b,NA
Br,2006,3.47392369618481,FigureS-7a_b,NA
Br,2007,3.4031127895047,FigureS-7a_b,NA
Br,2008,3.11066877427161,FigureS-7a_b,NA
Br,2009,3.64763057578002,FigureS-7a_b,NA
Br,2010,3.19442845631403,FigureS-7a_b,NA
Br,2011,3.57747389642253,FigureS-7a_b,NA
Br,2012,3.61617312072893,FigureS-7a_b,NA
Br,2013,4.12584494700826,FigureS-7a_b,NA
Br,2014,4.57598585202442,FigureS-7a_b,NA
Br,2015,4.30745470297962,FigureS-7a_b,NA
Br,2016,4.83497276644175,FigureS-7a_b,NA
Br,2017,4.80856224373905,FigureS-7a_b,NA
Br,2018,4.84544695071011,FigureS-7a_b,NA
Br,2019,5.61194407008086,FigureS-7a_b,NA
Br,2020,4.86344447316275,FigureS-7a_b,NA
Br,2021,5.15083621879738,FigureS-7a_b,NA
Br,2022,5.23657304604573,FigureS-7a_b,NA
Rh,1996,2.95284266196562,FigureS-7a_b,NA
Rh,1997,2.90409890029504,FigureS-7a_b,NA
Rh,1998,3.65939822146425,FigureS-7a_b,NA
Rh,1999,2.87300112474938,FigureS-7a_b,NA
Rh,2000,3.64334825907167,FigureS-7a_b,NA
Rh,2001,3.79849782327896,FigureS-7a_b,NA
Rh,2002,3.97844908714474,FigureS-7a_b,NA
Rh,2003,3.4206367125762,FigureS-7a_b,NA
Rh,2004,4.17867762217128,FigureS-7a_b,NA
Rh,2005,3.60925054308472,FigureS-7a_b,NA
Rh,2006,3.58986699334967,FigureS-7a_b,NA
Rh,2007,3.22193359673441,FigureS-7a_b,NA
Rh,2008,2.89015084987218,FigureS-7a_b,NA
Rh,2009,3.13996133764521,FigureS-7a_b,NA
Rh,2010,2.8682705959096,FigureS-7a_b,NA
Rh,2011,3.21421099678579,FigureS-7a_b,NA
Rh,2012,3.01008786202408,FigureS-7a_b,NA
Rh,2013,2.76725360927981,FigureS-7a_b,NA
Rh,2014,2.50480384988182,FigureS-7a_b,NA
Rh,2015,2.94571891362489,FigureS-7a_b,NA
Rh,2016,2.37785545890578,FigureS-7a_b,NA
Rh,2017,2.43315559491039,FigureS-7a_b,NA
Rh,2018,2.71303258145363,FigureS-7a_b,NA
Rh,2019,2.43219339622642,FigureS-7a_b,NA
Rh,2020,2.58249332299474,FigureS-7a_b,NA
Rh,2021,2.8945164867495,FigureS-7a_b,NA
Rh,2022,2.53044093604353,FigureS-7a_b,NA
Sn,1996,2.81544085240972,FigureS-7a_b,NA
Sn,1997,2.3749725683353198,FigureS-7a_b,NA
Sn,1998,2.12693385308807,FigureS-7a_b,NA
Sn,1999,2.7580810797594,FigureS-7a_b,NA
Sn,2000,2.47620445814676,FigureS-7a_b,NA
Sn,2001,2.44223317227192,FigureS-7a_b,NA
Sn,2002,2.43035949557689,FigureS-7a_b,NA
Sn,2003,2.21268909460375,FigureS-7a_b,NA
Sn,2004,2.0995528519872,FigureS-7a_b,NA
Sn,2005,2.22891020999276,FigureS-7a_b,NA
Sn,2006,2.29698984949247,FigureS-7a_b,NA
Sn,2007,2.16105302219991,FigureS-7a_b,NA
Sn,2008,2.02369104072751,FigureS-7a_b,NA
Sn,2009,1.50313454138137,FigureS-7a_b,NA
Sn,2010,2.07206170139289,FigureS-7a_b,NA
Sn,2011,1.88858669811141,FigureS-7a_b,NA
Sn,2012,2.47315327041979,FigureS-7a_b,NA
Sn,2013,2.80397229408328,FigureS-7a_b,NA
Sn,2014,2.67655211114323,FigureS-7a_b,NA
Sn,2015,3.07191019700908,FigureS-7a_b,NA
Sn,2016,2.93065604422405,FigureS-7a_b,NA
Sn,2017,2.80852374444166,FigureS-7a_b,NA
Sn,2018,2.66708437761069,FigureS-7a_b,NA
Sn,2019,2.73753369272237,FigureS-7a_b,NA
Sn,2020,2.17325751701559,FigureS-7a_b,NA
Sn,2021,2.3988956027791,FigureS-7a_b,NA
Sn,2022,2.8623020424099,FigureS-7a_b,NA
W,1996,2.79729344360045,FigureS-7a_b,NA
W,1997,2.87727682816805,FigureS-7a_b,NA
W,1998,2.74333049092459,FigureS-7a_b,NA
W,1999,3.18597486429654,FigureS-7a_b,NA
W,2000,2.80408133303971,FigureS-7a_b,NA
W,2001,3.16700952016457,FigureS-7a_b,NA
W,2002,2.38565782044043,FigureS-7a_b,NA
W,2003,2.16075863626101,FigureS-7a_b,NA
W,2004,1.89981160769004,FigureS-7a_b,NA
W,2005,2.40993845039826,FigureS-7a_b,NA
W,2006,2.37793139656983,FigureS-7a_b,NA
W,2007,2.6696644910611,FigureS-7a_b,NA
W,2008,1.40116698866187,FigureS-7a_b,NA
W,2009,1.75787248649528,FigureS-7a_b,NA
W,2010,1.42166455623345,FigureS-7a_b,NA
W,2011,1.65465299834535,FigureS-7a_b,NA
W,2012,1.34030263586072,FigureS-7a_b,NA
W,2013,1.33021780856213,FigureS-7a_b,NA
W,2014,1.23114595201252,FigureS-7a_b,NA
W,2015,1.2487286699062,FigureS-7a_b,NA
W,2016,1.43077798552963,FigureS-7a_b,NA
W,2017,1.09145508094477,FigureS-7a_b,NA
W,2018,0.76858813700919,FigureS-7a_b,NA
W,2019,1.23399595687332,FigureS-7a_b,NA
W,2020,1.24924614456793,FigureS-7a_b,NA
W,2021,1.30807703623238,FigureS-7a_b,NA
W,2022,1.15663356189454,FigureS-7a_b,NA
Re,1996,2.6676690949628,FigureS-7a_b,NA
Re,1997,2.07261466435834,FigureS-7a_b,NA
Re,1998,2.97722012425387,FigureS-7a_b,NA
Re,1999,2.26905961171695,FigureS-7a_b,NA
Re,2000,3.05610609508429,FigureS-7a_b,NA
Re,2001,3.01392144668229,FigureS-7a_b,NA
Re,2002,2.76915113871636,FigureS-7a_b,NA
Re,2003,2.5378189207496,FigureS-7a_b,NA
Re,2004,2.91213655037792,FigureS-7a_b,NA
Re,2005,2.58417813178856,FigureS-7a_b,NA
Re,2006,1.86603080154008,FigureS-7a_b,NA
Re,2007,2.10429809434415,FigureS-7a_b,NA
Re,2008,1.83634837929083,FigureS-7a_b,NA
Re,2009,1.7632924427743,FigureS-7a_b,NA
Re,2010,1.82264686696596,FigureS-7a_b,NA
Re,2011,1.8695676981304299,FigureS-7a_b,NA
Re,2012,1.63317604946307,FigureS-7a_b,NA
Re,2013,1.65400984728365,FigureS-7a_b,NA
Re,2014,1.62055537606067,FigureS-7a_b,NA
Re,2015,1.48039326477568,FigureS-7a_b,NA
Re,2016,1.76611657588814,FigureS-7a_b,NA
Re,2017,1.64776992819881,FigureS-7a_b,NA
Re,2018,1.35129490392648,FigureS-7a_b,NA
Re,2019,1.84257075471698,FigureS-7a_b,NA
Re,2020,1.67140518652537,FigureS-7a_b,NA
Re,2021,1.76748817525517,FigureS-7a_b,NA
Re,2022,1.70078817012762,FigureS-7a_b,NA
I,1996,2.5847095118347,FigureS-7a_b,NA
I,1997,2.01409377971764,FigureS-7a_b,NA
I,1998,2.15617005725423,FigureS-7a_b,NA
I,1999,2.0587803804587,FigureS-7a_b,NA
I,2000,2.32450023245002,FigureS-7a_b,NA
I,2001,2.39917715160503,FigureS-7a_b,NA
I,2002,2.42565405608884,FigureS-7a_b,NA
I,2003,2.30526078121472,FigureS-7a_b,NA
I,2004,2.2039630478698,FigureS-7a_b,NA
I,2005,2.06145908761767,FigureS-7a_b,NA
I,2006,2.4785614280714,FigureS-7a_b,NA
I,2007,2.12612691275021,FigureS-7a_b,NA
I,2008,1.7797552836485,FigureS-7a_b,NA
I,2009,2.1842423804448,FigureS-7a_b,NA
I,2010,2.13921184912321,FigureS-7a_b,NA
I,2011,2.35645409764355,FigureS-7a_b,NA
I,2012,2.39179954441913,FigureS-7a_b,NA
I,2013,2.39505966786281,FigureS-7a_b,NA
I,2014,2.25143265257537,FigureS-7a_b,NA
I,2015,2.56526161148152,FigureS-7a_b,NA
I,2016,2.47947321355987,FigureS-7a_b,NA
I,2017,2.53325376811873,FigureS-7a_b,NA
I,2018,2.55639097744361,FigureS-7a_b,NA
I,2019,2.6027628032345,FigureS-7a_b,NA
I,2020,2.90126647712587,FigureS-7a_b,NA
I,2021,3.00767193971077,FigureS-7a_b,NA
I,2022,2.93550669822601,FigureS-7a_b,NA
Mn,1996,2.4524926762243,FigureS-7a_b,NA
Mn,1997,2.44812367413621,FigureS-7a_b,NA
Mn,1998,1.94908027774394,FigureS-7a_b,NA
Mn,1999,1.72869088953005,FigureS-7a_b,NA
Mn,2000,2.52024762044581,FigureS-7a_b,NA
Mn,2001,2.56422523082811,FigureS-7a_b,NA
Mn,2002,1.80924148315453,FigureS-7a_b,NA
Mn,2003,2.45202077218334,FigureS-7a_b,NA
Mn,2004,2.5126540617836,FigureS-7a_b,NA
Mn,2005,2.75389210716872,FigureS-7a_b,NA
Mn,2006,2.27730136506825,FigureS-7a_b,NA
Mn,2007,2.77007705572897,FigureS-7a_b,NA
Mn,2008,2.23054856273052,FigureS-7a_b,NA
Mn,2009,2.26373507253708,FigureS-7a_b,NA
Mn,2010,2.52292697901078,FigureS-7a_b,NA
Mn,2011,2.94223929705776,FigureS-7a_b,NA
Mn,2012,2.05824926781647,FigureS-7a_b,NA
Mn,2013,1.72077109238087,FigureS-7a_b,NA
Mn,2014,1.9164385192239,FigureS-7a_b,NA
Mn,2015,2.13583455757713,FigureS-7a_b,NA
Mn,2016,1.88399317128689,FigureS-7a_b,NA
Mn,2017,2.11746135633025,FigureS-7a_b,NA
Mn,2018,2.28070175438596,FigureS-7a_b,NA
Mn,2019,2.48904986522911,FigureS-7a_b,NA
Mn,2020,1.87171534418885,FigureS-7a_b,NA
Mn,2021,2.26084595016634,FigureS-7a_b,NA
Mn,2022,2.18393889851395,FigureS-7a_b,NA
Cr,1996,2.13361677857569,FigureS-7a_b,NA
Cr,1997,2.10431347687206,FigureS-7a_b,NA
Cr,1998,2.20002436350347,FigureS-7a_b,NA
Cr,1999,2.03188419971637,FigureS-7a_b,NA
Cr,2000,1.95502703760797,FigureS-7a_b,NA
Cr,2001,2.41113715734584,FigureS-7a_b,NA
Cr,2002,2.2656691134952,FigureS-7a_b,NA
Cr,2003,2.14269586814179,FigureS-7a_b,NA
Cr,2004,1.77724311687133,FigureS-7a_b,NA
Cr,2005,1.96189355539464,FigureS-7a_b,NA
Cr,2006,1.77633881694085,FigureS-7a_b,NA
Cr,2007,2.17633319508415,FigureS-7a_b,NA
Cr,2008,1.72901664617606,FigureS-7a_b,NA
Cr,2009,1.41641524091706,FigureS-7a_b,NA
Cr,2010,1.6979394497525,FigureS-7a_b,NA
Cr,2011,1.40930789859069,FigureS-7a_b,NA
Cr,2012,1.38911487146111,FigureS-7a_b,NA
Cr,2013,1.20670950513227,FigureS-7a_b,NA
Cr,2014,1.12401584845342,FigureS-7a_b,NA
Cr,2015,1.12442083851283,FigureS-7a_b,NA
Cr,2016,1.0873099747988,FigureS-7a_b,NA
Cr,2017,1.02985620512426,FigureS-7a_b,NA
Cr,2018,1.33040935672515,FigureS-7a_b,NA
Cr,2019,1.23399595687332,FigureS-7a_b,NA
Cr,2020,1.12862927543724,FigureS-7a_b,NA
Cr,2021,0.896191187453323,FigureS-7a_b,NA
Cr,2022,0.878455869793319,FigureS-7a_b,NA
Ti,1996,2.04547222150209,FigureS-7a_b,NA
Ti,1997,2.02140889029772,FigureS-7a_b,NA
Ti,1998,2.26824217322451,FigureS-7a_b,NA
Ti,1999,2.37419922734608,FigureS-7a_b,NA
Ti,2000,2.16545547970344,FigureS-7a_b,NA
Ti,2001,2.03320097593647,FigureS-7a_b,NA
Ti,2002,1.91040843214756,FigureS-7a_b,NA
Ti,2003,2.39557462181079,FigureS-7a_b,NA
Ti,2004,2.24254942460903,FigureS-7a_b,NA
Ti,2005,2.58417813178856,FigureS-7a_b,NA
Ti,2006,2.82201610080504,FigureS-7a_b,NA
Ti,2007,2.45355918884111,FigureS-7a_b,NA
Ti,2008,1.94172862634896,FigureS-7a_b,NA
Ti,2009,1.92408447905187,FigureS-7a_b,NA
Ti,2010,1.71328805494801,FigureS-7a_b,NA
Ti,2011,1.57857699842142,FigureS-7a_b,NA
Ti,2012,1.39521640091116,FigureS-7a_b,NA
Ti,2013,1.16498372694651,FigureS-7a_b,NA
Ti,2014,1.2022378288299,FigureS-7a_b,NA
Ti,2015,1.22424379402569,FigureS-7a_b,NA
Ti,2016,1.09950410535729,FigureS-7a_b,NA
Ti,2017,1.31860093553293,FigureS-7a_b,NA
Ti,2018,1.48705096073517,FigureS-7a_b,NA
Ti,2019,1.32243935309973,FigureS-7a_b,NA
Ti,2020,1.50771086413371,FigureS-7a_b,NA
Ti,2021,0.787561952610496,FigureS-7a_b,NA
Ti,2022,0.856494473048486,FigureS-7a_b,NA
Os,1996,2.00399242993804,FigureS-7a_b,NA
Os,1997,1.77513350076809,FigureS-7a_b,NA
Os,1998,2.5971494700938,FigureS-7a_b,NA
Os,1999,1.93407990610788,FigureS-7a_b,NA
Os,2000,2.4835449851966,FigureS-7a_b,NA
Os,2001,1.83227287949098,FigureS-7a_b,NA
Os,2002,1.66337285902503,FigureS-7a_b,NA
Os,2003,1.53307744411831,FigureS-7a_b,NA
Os,2004,1.72957759266405,FigureS-7a_b,NA
Os,2005,1.60662563359884,FigureS-7a_b,NA
Os,2006,1.60570528526426,FigureS-7a_b,NA
Os,2007,1.89255855580537,FigureS-7a_b,NA
Os,2008,1.03819058212829,FigureS-7a_b,NA
Os,2009,0.937652436270347,FigureS-7a_b,NA
Os,2010,1.21445838609416,FigureS-7a_b,NA
Os,2011,1.1962950988037,FigureS-7a_b,NA
Os,2012,0.671168239505369,FigureS-7a_b,NA
Os,2013,0.821163314695819,FigureS-7a_b,NA
Os,2014,0.738007380073801,FigureS-7a_b,NA
Os,2015,0.602704637058801,FigureS-7a_b,NA
Os,2016,1.18892772945289,FigureS-7a_b,NA
Os,2017,0.564014706731602,FigureS-7a_b,NA
Os,2018,0.657894736842105,FigureS-7a_b,NA
Os,2019,0.623315363881402,FigureS-7a_b,NA
Os,2020,0.682777634186267,FigureS-7a_b,NA
Os,2021,0.785298843551271,FigureS-7a_b,NA
Os,2022,0.81013152436495,FigureS-7a_b,NA
Zn,1996,1.75770616752651,FigureS-7a_b,NA
Zn,1997,1.5898173660725201,FigureS-7a_b,NA
Zn,1998,1.77609940309417,FigureS-7a_b,NA
Zn,1999,1.92918969142745,FigureS-7a_b,NA
Zn,2000,2.49333235459639,FigureS-7a_b,NA
Zn,2001,3.25551356264651,FigureS-7a_b,NA
Zn,2002,3.41614906832298,FigureS-7a_b,NA
Zn,2003,3.32580717995033,FigureS-7a_b,NA
Zn,2004,3.37063349751458,FigureS-7a_b,NA
Zn,2005,3.72239319333816,FigureS-7a_b,NA
Zn,2006,3.95301015050753,FigureS-7a_b,NA
Zn,2007,3.82222610290105,FigureS-7a_b,NA
Zn,2008,3.89516616903772,FigureS-7a_b,NA
Zn,2009,4.2293725497281,FigureS-7a_b,NA
Zn,2010,4.71202179501938,FigureS-7a_b,NA
Zn,2011,4.67677209532323,FigureS-7a_b,NA
Zn,2012,4.66563618613733,FigureS-7a_b,NA
Zn,2013,4.58649753817909,FigureS-7a_b,NA
Zn,2014,5.10823541415138,FigureS-7a_b,NA
Zn,2015,5.1625419068068,FigureS-7a_b,NA
Zn,2016,5.21705552394114,FigureS-7a_b,NA
Zn,2017,4.7989374193921,FigureS-7a_b,NA
Zn,2018,4.49039264828738,FigureS-7a_b,NA
Zn,2019,4.72961590296496,FigureS-7a_b,NA
Zn,2020,4.98621521495649,FigureS-7a_b,NA
Zn,2021,4.38816846583837,FigureS-7a_b,NA
Zn,2022,4.84614821502648,FigureS-7a_b,NA
Ir,1996,1.73696627174448,FigureS-7a_b,NA
Ir,1997,1.77269513057472,FigureS-7a_b,NA
Ir,1998,1.61286392983311,FigureS-7a_b,NA
Ir,1999,1.86806200792215,FigureS-7a_b,NA
Ir,2000,1.9672612493577,FigureS-7a_b,NA
Ir,2001,1.7461608381572,FigureS-7a_b,NA
Ir,2002,2.40918501788067,FigureS-7a_b,NA
Ir,2003,2.03883495145631,FigureS-7a_b,NA
Ir,2004,2.53989150418776,FigureS-7a_b,NA
Ir,2005,2.68826937002172,FigureS-7a_b,NA
Ir,2006,2.88983199159958,FigureS-7a_b,NA
Ir,2007,2.50158258933444,FigureS-7a_b,NA
Ir,2008,2.58571902503757,FigureS-7a_b,NA
Ir,2009,2.520279669744,FigureS-7a_b,NA
Ir,2010,3.08315106864664,FigureS-7a_b,NA
Ir,2011,3.06776469693224,FigureS-7a_b,NA
Ir,2012,3.5246501789782,FigureS-7a_b,NA
Ir,2013,3.8270883751982,FigureS-7a_b,NA
Ir,2014,3.64922543234649,FigureS-7a_b,NA
Ir,2015,4.2170490074208,FigureS-7a_b,NA
Ir,2016,4.50979595154865,FigureS-7a_b,NA
Ir,2017,4.89711062773104,FigureS-7a_b,NA
Ir,2018,4.33583959899749,FigureS-7a_b,NA
Ir,2019,4.62643194070081,FigureS-7a_b,NA
Ir,2020,4.30559145343327,FigureS-7a_b,NA
Ir,2021,4.21843528639645,FigureS-7a_b,NA
Ir,2022,3.9725726556209,FigureS-7a_b,NA
Au,1996,1.25735618178519,FigureS-7a_b,NA
Au,1997,1.55568018336544,FigureS-7a_b,NA
Au,1998,1.08173955414789,FigureS-7a_b,NA
Au,1999,0.863122891094919,FigureS-7a_b,NA
Au,2000,1.40693435121975,FigureS-7a_b,NA
Au,2001,1.21035258096924,FigureS-7a_b,NA
Au,2002,1.05401844532279,FigureS-7a_b,NA
Au,2003,1.85143373221946,FigureS-7a_b,NA
Au,2004,1.84760650974873,FigureS-7a_b,NA
Au,2005,2.03430485155684,FigureS-7a_b,NA
Au,2006,2.00822541127056,FigureS-7a_b,NA
Au,2007,1.59132086180175,FigureS-7a_b,NA
Au,2008,1.63534531545772,FigureS-7a_b,NA
Au,2009,2.04693682137631,FigureS-7a_b,NA
Au,2010,2.5440313111546,FigureS-7a_b,NA
Au,2011,2.39449209760551,FigureS-7a_b,NA
Au,2012,2.29010738691832,FigureS-7a_b,NA
Au,2013,2.81064841859301,FigureS-7a_b,NA
Au,2014,2.81429081571922,FigureS-7a_b,NA
Au,2015,2.53135947564697,FigureS-7a_b,NA
Au,2016,2.89407365254857,FigureS-7a_b,NA
Au,2017,3.13769273710755,FigureS-7a_b,NA
Au,2018,2.84043441938179,FigureS-7a_b,NA
Au,2019,3.18817385444744,FigureS-7a_b,NA
Au,2020,3.82097010424744,FigureS-7a_b,NA
Au,2021,3.3018761174101,FigureS-7a_b,NA
Au,2022,3.78712086088675,FigureS-7a_b,NA
Li,1996,1.25217120783968,FigureS-7a_b,NA
Li,1997,1.09238984662651,FigureS-7a_b,NA
Li,1998,0.97454013887197,FigureS-7a_b,NA
Li,1999,1.13208469851826,FigureS-7a_b,NA
Li,2000,1.20874012087401,FigureS-7a_b,NA
Li,2001,1.17925656604315,FigureS-7a_b,NA
Li,2002,1.1622435535479,FigureS-7a_b,NA
Li,2003,0.952811018288553,FigureS-7a_b,NA
Li,2004,1.09176748303334,FigureS-7a_b,NA
Li,2005,1.19478638667632,FigureS-7a_b,NA
Li,2006,0.951610080504025,FigureS-7a_b,NA
Li,2007,0.995394119316321,FigureS-7a_b,NA
Li,2008,0.960131139863006,FigureS-7a_b,NA
Li,2009,0.91597261115427,FigureS-7a_b,NA
Li,2010,1.07823951498408,FigureS-7a_b,NA
Li,2011,0.98138039901862,FigureS-7a_b,NA
Li,2012,1.17759518385942,FigureS-7a_b,NA
Li,2013,1.31519652841525,FigureS-7a_b,NA
Li,2014,1.06449912425392,FigureS-7a_b,NA
Li,2015,0.977511583229744,FigureS-7a_b,NA
Li,2016,0.920656857166084,FigureS-7a_b,NA
Li,2017,1.27817667327571,FigureS-7a_b,NA
Li,2018,1.17794486215539,FigureS-7a_b,NA
Li,2019,1.08237870619946,FigureS-7a_b,NA
Li,2020,1.62186611527526,FigureS-7a_b,NA
Li,2021,1.26055174598864,FigureS-7a_b,NA
Li,2022,0.951660525609429,FigureS-7a_b,NA
Al,1996,1.17698908562984,FigureS-7a_b,NA
Al,1997,1.16797932262076,FigureS-7a_b,NA
Al,1998,1.52759166768181,FigureS-7a_b,NA
Al,1999,1.70668492346814,FigureS-7a_b,NA
Al,2000,2.09939073625486,FigureS-7a_b,NA
Al,2001,2.02124097019567,FigureS-7a_b,NA
Al,2002,1.97393186523621,FigureS-7a_b,NA
Al,2003,1.63919620681869,FigureS-7a_b,NA
Al,2004,1.73184737953106,FigureS-7a_b,NA
Al,2005,1.80575669804489,FigureS-7a_b,NA
Al,2006,1.99072453622681,FigureS-7a_b,NA
Al,2007,1.95586212918295,FigureS-7a_b,NA
Al,2008,1.47337197275725,FigureS-7a_b,NA
Al,2009,1.55372079998555,FigureS-7a_b,NA
Al,2010,1.84375119910978,FigureS-7a_b,NA
Al,2011,1.70980809829019,FigureS-7a_b,NA
Al,2012,1.59860071591279,FigureS-7a_b,NA
Al,2013,1.48209964115831,FigureS-7a_b,NA
Al,2014,1.60355059771796,FigureS-7a_b,NA
Al,2015,1.64425358797604,FigureS-7a_b,NA
Al,2016,1.39013088366799,FigureS-7a_b,NA
Al,2017,1.67664440123968,FigureS-7a_b,NA
Al,2018,2.05096073517126,FigureS-7a_b,NA
Al,2019,2.08263140161725,FigureS-7a_b,NA
Al,2020,2.31972085810287,FigureS-7a_b,NA
Al,2021,2.45999954737819,FigureS-7a_b,NA
Al,2022,2.28398526146263,FigureS-7a_b,NA
V,1996,1.10180696342001,FigureS-7a_b,NA
V,1997,0.938772524444661,FigureS-7a_b,NA
V,1998,0.760141308320136,FigureS-7a_b,NA
V,1999,0.953591862682772,FigureS-7a_b,NA
